LogID,Timestamp,Approach,ServerID,ResponseTime,Utilization,TaskLoad,TotalTasks,AlgorithmUsed,SimulationID
1761583234888154,1761583234.8881538,RoundRobin,Server-11,1.7688936588860538,62.002482073184154,23.19,3,RR,
1761583234915270,1761583234.9152703,RoundRobin,Server-12,0.9493190497855527,33.13818515598681,10.97,3,RR,
1761583234941341,1761583234.9413407,RoundRobin,Server-13,1.5462995404603805,91.82747877759313,65.2,3,RR,
1761583234965985,1761583234.9659853,RoundRobin,Server-14,1.830796513603284,86.65873367865885,36.68,3,RR,
1761583234990439,1761583234.9904394,RoundRobin,Server-15,1.5670373915958546,62.80705116067353,10.75,3,RR,
1761583235273547,1761583235.2735472,RoundRobin,Server-16,1.0919906593290047,37.01384079455041,23.48,3,RR,
1761583235299510,1761583235.2995102,RoundRobin,Server-17,2.0334680012080644,32.02,32.02,3,RR,
1761583235325029,1761583235.325029,RoundRobin,Server-18,0.7830782587343785,19.733153487588183,10.08,3,RR,
1761583235350984,1761583235.350984,RoundRobin,Server-19,1.3494070924388346,86.72449389949813,72.85,3,RR,
1761583235377753,1761583235.3777533,RoundRobin,Server-20,0.8604064459842169,23.801424709232975,13.82,3,RR,
1761583235403709,1761583235.403709,RoundRobin,Server-21,0.9344789966344017,25.752571099538617,12.65,3,RR,
1761583235428557,1761583235.4285574,RoundRobin,Server-22,0.9559355910417656,28.936023649156812,17.24,3,RR,
1761583235453334,1761583235.4533339,RoundRobin,Server-23,1.4651639493612836,75.30519026902235,36.26,3,RR,
1761583235478096,1761583235.4780962,RoundRobin,Server-24,1.3453116822786937,53.70380939313524,19.39,3,RR,
1761583235503766,1761583235.5037663,RoundRobin,Server-25,0.950548112409397,34.32690719727229,23.59,3,RR,
1761583235758175,1761583235.7581747,RoundRobin,Server-1,1.7035583561050243,68.9063161081446,17.98,4,RR,
1761583235785071,1761583235.7850711,RoundRobin,Server-2,1.613111212055105,93.19059700141008,59.85,4,RR,
1761583235810844,1761583235.810844,RoundRobin,Server-3,0.8709299992212223,31.872096272552692,22.45,4,RR,
1761583235836197,1761583235.836197,RoundRobin,Server-4,1.4523664939232006,52.30906956284102,12.97,4,RR,
1761583235863080,1761583235.8630803,RoundRobin,Server-5,1.1327925254544475,45.26616364149431,15.98,4,RR,
1761583235888867,1761583235.8888667,RoundRobin,Server-6,1.054973419635367,61.05149387565037,47.86,4,RR,
1761583235916663,1761583235.9166627,RoundRobin,Server-7,1.369431253834824,90.00802925702261,58.41,4,RR,
1761583235941155,1761583235.9411554,RoundRobin,Server-8,1.0068625448289998,38.41575737518412,14.65,4,RR,
1761583235966035,1761583235.9660347,RoundRobin,Server-9,1.1764704530955608,54.95024529471881,21.86,4,RR,
1761583235990829,1761583235.9908288,RoundRobin,Server-10,1.7918852215234224,0.0,81.46,4,RR,
1761583236015465,1761583236.0154653,RoundRobin,Server-11,1.7189775179619295,60.17935096028791,13.04,4,RR,
1761583236347067,1761583236.3470666,RoundRobin,Server-12,1.0246043698569915,44.214210773798335,16.11,4,RR,
1761583236372831,1761583236.3728306,RoundRobin,Server-13,2.0877735783133144,0.0,45.62,4,RR,
1761583236398739,1761583236.3987393,RoundRobin,Server-14,1.9299662089467562,85.71380517224205,11.57,4,RR,
1761583236424587,1761583236.4245875,RoundRobin,Server-15,1.7364184981956394,77.2058016095888,18.26,4,RR,
1761583236451113,1761583236.4511132,RoundRobin,Server-16,1.1167981732452577,33.234248402373716,13.63,4,RR,
1761583236477087,1761583236.477087,RoundRobin,Server-17,1.802877860729142,26.32875574130545,9.25,4,RR,
1761583236500933,1761583236.500933,RoundRobin,Server-18,0.9154133730210854,44.68720873166536,32.26,4,RR,
1761583236524776,1761583236.5247757,RoundRobin,Server-19,1.5473362030397897,80.59572198748498,20.91,4,RR,
1761583236801671,1761583236.801671,RoundRobin,Server-20,0.9493431989062779,36.82219104086554,19.38,4,RR,
1761583236828525,1761583236.828525,RoundRobin,Server-21,1.0201785699062786,38.57384168154848,17.59,4,RR,
1761583236854405,1761583236.854405,RoundRobin,Server-22,1.0385930830294574,39.86894229548379,20.19,4,RR,
1761583236880194,1761583236.8801937,RoundRobin,Server-23,1.6677863515968012,83.3738939736805,28.05,4,RR,
1761583236906869,1761583236.9068687,RoundRobin,Server-24,1.3831633980448501,53.825050419465704,6.67,4,RR,
1761583236932152,1761583236.9321523,RoundRobin,Server-25,1.0289114562964619,44.82825647469777,21.81,4,RR,
1761583236956748,1761583236.9567482,RoundRobin,Server-1,2.3937184462575027,0.0,95.65,5,RR,
1761583236981492,1761583236.9814918,RoundRobin,Server-2,2.206453656616806,0.0,71.88,5,RR,
1761583237007628,1761583237.0076277,RoundRobin,Server-3,0.9234692799371075,30.253323264394126,15.04,5,RR,
1761583237031477,1761583237.031477,RoundRobin,Server-4,1.46400901371663,56.13610980313373,12.24,5,RR,
1761583237318233,1761583237.3182333,RoundRobin,Server-5,1.1672477471649862,44.82934434606799,8.43,5,RR,
1761583237343180,1761583237.3431802,RoundRobin,Server-6,1.1863742559899682,62.36248120676808,22.0,5,RR,
1761583237368919,1761583237.368919,RoundRobin,Server-7,2.3155236030126627,0.0,98.16,5,RR,
1761583237392843,1761583237.3928428,RoundRobin,Server-8,1.0872470337021949,40.120061265776755,6.14,5,RR,
1761583237417415,1761583237.4174154,RoundRobin,Server-9,1.3164812946866464,63.974435352846236,17.36,5,RR,
1761583237442662,1761583237.4426625,RoundRobin,Server-10,1.5770778029842387,13.91,13.91,5,RR,
1761583237469128,1761583237.4691284,RoundRobin,Server-11,2.224173741882322,0.0,84.81,5,RR,
1761583237495866,1761583237.4958658,RoundRobin,Server-12,1.1445808056343274,56.8490462308749,24.42,5,RR,
1761583237519499,1761583237.5194986,RoundRobin,Server-13,1.8444028734820024,20.4,20.4,5,RR,
1761583237542649,1761583237.5426486,RoundRobin,Server-14,1.9874820800735513,92.12192579741613,10.48,5,RR,
1761583237817559,1761583237.8175588,RoundRobin,Server-15,1.7725095468901357,74.13090728866548,10.85,5,RR,
1761583237842932,1761583237.8429325,RoundRobin,Server-16,1.119312985802231,35.02931979636925,12.59,5,RR,
1761583237867797,1761583237.8677967,RoundRobin,Server-17,1.7847547002973017,53.25940016313062,32.36,5,RR,
1761583237892657,1761583237.8926566,RoundRobin,Server-18,1.0003857115871648,36.01007488176652,17.05,5,RR,
1761583237918208,1761583237.9182076,RoundRobin,Server-19,2.12827967872471,0.0,59.8,5,RR,
1761583237942788,1761583237.9427876,RoundRobin,Server-20,1.0525666526754054,42.173446027841365,18.1,5,RR,
1761583237967540,1761583237.9675398,RoundRobin,Server-21,1.26184510029339,87.83546068595521,54.87,5,RR,
1761583237990400,1761583237.9904003,RoundRobin,Server-22,1.3267418324995124,88.8406105821399,55.98,5,RR,
1761583238014183,1761583238.0141826,RoundRobin,Server-23,1.7267437914827901,78.40065748024584,10.88,5,RR,
1761583238038544,1761583238.0385444,RoundRobin,Server-24,1.4450675314282793,66.4787210569823,14.87,5,RR,
1761583238062319,1761583238.0623193,RoundRobin,Server-25,1.2149621867966451,81.41577928741782,53.13,5,RR,
1761583238327867,1761583238.3278666,RoundRobin,Server-1,2.145956503991267,18.17,18.17,6,RR,
1761583238351569,1761583238.3515687,RoundRobin,Server-2,1.977423268453448,13.76,13.76,6,RR,
1761583238376214,1761583238.376214,RoundRobin,Server-3,1.0449868866343721,51.63676642092337,32.75,6,RR,
1761583238399964,1761583238.399964,RoundRobin,Server-4,1.5048113754610783,58.73076162670133,6.67,6,RR,
1761583238425137,1761583238.4251366,RoundRobin,Server-5,1.2684909858302322,66.20881309980372,24.42,6,RR,
1761583238449305,1761583238.4493046,RoundRobin,Server-6,1.2914908291205067,59.59012187331123,7.14,6,RR,
1761583238472905,1761583238.4729047,RoundRobin,Server-7,2.2069581846492254,59.43999999999999,59.44,6,RR,
1761583238496778,1761583238.496778,RoundRobin,Server-8,1.1654352648216642,54.749040262965224,18.14,6,RR,
1761583238520729,1761583238.5207288,RoundRobin,Server-9,1.397490649185016,60.94444229025123,8.14,6,RR,
1761583238544010,1761583238.54401,RoundRobin,Server-10,1.4924958166995108,30.282520194933227,22.09,6,RR,
1761583238567501,1761583238.5675008,RoundRobin,Server-11,2.242383887521592,81.42,81.42,6,RR,
1761583238831011,1761583238.8310108,RoundRobin,Server-12,1.2060307569860298,47.4462112614694,7.64,6,RR,
1761583238855604,1761583238.8556044,RoundRobin,Server-13,1.8956329942170829,91.5330033022808,79.81,6,RR,
1761583238880372,1761583238.8803718,RoundRobin,Server-14,2.054724074668489,90.45579410595053,5.68,6,RR,
1761583238904222,1761583238.9042222,RoundRobin,Server-15,2.0081656298292008,0.0,46.39,6,RR,
1761583238930743,1761583238.9307427,RoundRobin,Server-16,1.1693735005589854,39.78554673486063,10.86,6,RR,
1761583238955352,1761583238.9553523,RoundRobin,Server-17,1.7419443737544809,47.90177034604004,13.42,6,RR,
1761583238978197,1761583238.9781966,RoundRobin,Server-18,1.033727968582499,34.66934177161315,6.48,6,RR,
1761583239001041,1761583239.0010407,RoundRobin,Server-19,1.9576411266423481,26.280000000000005,26.28,6,RR,
1761583239024891,1761583239.024891,RoundRobin,Server-20,1.2239396429206895,71.14956213257506,39.79,6,RR,
1761583239048396,1761583239.0483959,RoundRobin,Server-21,1.3718650845453888,73.71779277424615,24.86,6,RR,
1761583239071140,1761583239.0711396,RoundRobin,Server-22,1.4883324446277013,80.95326212131471,31.13,6,RR,
1761583239327256,1761583239.327256,RoundRobin,Server-23,1.8059525042565385,77.84082781971269,5.84,6,RR,
1761583239353036,1761583239.353036,RoundRobin,Server-24,1.5612973757383803,74.70035912364722,15.33,6,RR,
1761583239377699,1761583239.3776991,RoundRobin,Server-25,1.3809357200225343,83.57999267208778,23.25,6,RR,
1761583239401446,1761583239.4014463,RoundRobin,Server-1,2.0348363328098618,43.2606020827757,33.58,7,RR,
1761583239426304,1761583239.426304,RoundRobin,Server-2,1.8373900360503412,28.66072567165878,23.69,7,RR,
1761583239450186,1761583239.4501865,RoundRobin,Server-3,1.1000429181111737,46.27504345048326,6.14,7,RR,
1761583239474047,1761583239.4740467,RoundRobin,Server-4,1.6851938146665348,0.0,48.68,7,RR,
1761583239496684,1761583239.496684,RoundRobin,Server-5,1.3443017621200224,67.15416467350694,19.55,7,RR,
1761583239519430,1761583239.5194304,RoundRobin,Server-6,1.3978858160127767,71.13456610302859,16.66,7,RR,
1761583239543930,1761583239.54393,RoundRobin,Server-7,2.119310653782415,48.139320051116776,23.03,7,RR,
1761583239567706,1761583239.5677063,RoundRobin,Server-8,1.2804380483240265,65.13024814507575,20.85,7,RR,
1761583239591590,1761583239.59159,RoundRobin,Server-9,1.4444233253717995,66.73377997529495,8.72,7,RR,
1761583239914817,1761583239.9148169,RoundRobin,Server-10,1.4270253734708973,25.894428454912422,5.01,7,RR,
1761583239941967,1761583239.9419672,RoundRobin,Server-11,2.0971392062749272,36.42735596021464,18.16,7,RR,
1761583239967446,1761583239.9674463,RoundRobin,Server-12,1.3816216784758646,86.04648055508706,44.28,7,RR,
1761583239992378,1761583239.992378,RoundRobin,Server-13,1.8812671838405837,67.63741217725126,6.27,7,RR,
1761583240019672,1761583240.019672,RoundRobin,Server-14,2.3131732781262775,0.0,32.32,7,RR,
1761583240045554,1761583240.045554,RoundRobin,Server-15,1.845751859146522,22.68,22.68,7,RR,
1761583240071804,1761583240.0718038,RoundRobin,Server-16,1.2466505569416757,62.50281124679924,28.52,7,RR,
1761583240097593,1761583240.0975926,RoundRobin,Server-17,1.728678415489105,63.81010692727786,23.41,7,RR,
1761583240372651,1761583240.3726509,RoundRobin,Server-18,1.100956802296291,51.60249270302047,20.28,7,RR,
1761583240399373,1761583240.399373,RoundRobin,Server-19,1.8511704839205587,37.324799673716754,22.84,7,RR,
1761583240427665,1761583240.4276652,RoundRobin,Server-20,1.5496932617657289,0.0,57.71,7,RR,
1761583240456584,1761583240.4565845,RoundRobin,Server-21,1.4895530615372015,74.92937759714964,11.41,7,RR,
1761583240485974,1761583240.485974,RoundRobin,Server-22,1.570721010772478,71.73210025133383,5.61,7,RR,
1761583240512976,1761583240.5129764,RoundRobin,Server-23,1.8636141569474634,87.89398990923655,13.67,7,RR,
1761583240538772,1761583240.5387716,RoundRobin,Server-24,1.6829536996520869,88.11481641270363,19.72,7,RR,
1761583240566130,1761583240.5661304,RoundRobin,Server-25,1.6043382795856898,0.0,32.49,7,RR,
1761583240592081,1761583240.5920808,RoundRobin,Server-1,1.9143875665188985,29.379719782162578,8.5,8,RR,
1761583240618314,1761583240.618314,RoundRobin,Server-2,1.7736856710957936,37.29813769786463,16.15,8,RR,
1761583240874730,1761583240.8747303,RoundRobin,Server-3,1.1398480510171327,48.11824302504572,6.75,8,RR,
1761583240905506,1761583240.9055061,RoundRobin,Server-4,1.6058324531684904,24.14,24.14,8,RR,
1761583240930025,1761583240.930025,RoundRobin,Server-5,1.4235949829466379,66.36842549943162,6.5,8,RR,
1761583240959078,1761583240.9590778,RoundRobin,Server-6,1.677975837922306,0.0,57.21,8,RR,
1761583240988029,1761583240.9880285,RoundRobin,Server-7,2.358849460185041,0.0,99.74,8,RR,
1761583241011830,1761583241.01183,RoundRobin,Server-8,1.3410598350130736,58.25722631365937,6.76,8,RR,
1761583241036783,1761583241.0367832,RoundRobin,Server-9,1.5694830133936999,89.81960451458468,29.45,8,RR,
1761583241061111,1761583241.0611107,RoundRobin,Server-10,1.3876282315297512,33.34389941453633,9.89,8,RR,
1761583241087177,1761583241.0871766,RoundRobin,Server-11,1.9680792676523529,32.62047488878464,10.62,8,RR,
1761583241112173,1761583241.1121733,RoundRobin,Server-12,1.456758059971511,75.35189158548266,7.49,8,RR,
1761583241136049,1761583241.1360488,RoundRobin,Server-13,2.022553359608142,0.0,36.3,8,RR,
1761583241393855,1761583241.393855,RoundRobin,Server-14,2.128855986932224,20.06,20.06,8,RR,
1761583241420438,1761583241.4204376,RoundRobin,Server-15,1.7269844539764458,20.583474695582275,14.01,8,RR,
1761583241448192,1761583241.4481924,RoundRobin,Server-16,1.6714808245665531,0.0,97.58,8,RR,
1761583241474587,1761583241.474587,RoundRobin,Server-17,1.7437700410274215,67.57719221368446,19.84,8,RR,
1761583241500823,1761583241.5008225,RoundRobin,Server-18,1.2052223975180185,77.59974247386225,34.73,8,RR,
1761583241528929,1761583241.528929,RoundRobin,Server-19,1.8536829416379148,60.688418842824085,30.32,8,RR,
1761583241555136,1761583241.5551364,RoundRobin,Server-20,1.5861778349820026,65.56,65.56,8,RR,
1761583241581657,1761583241.581657,RoundRobin,Server-21,1.5696959554744447,77.03701309884806,11.09,8,RR,
1761583241606500,1761583241.6065,RoundRobin,Server-22,2.067539279601365,0.0,78.81,8,RR,
1761583241631597,1761583241.631597,RoundRobin,Server-23,1.978689973479617,0.0,24.55,8,RR,
1761583241656987,1761583241.6569867,RoundRobin,Server-24,1.8734948450420819,0.0,23.28,8,RR,
1761583241913284,1761583241.913284,RoundRobin,Server-25,1.4932414693803675,11.65,11.65,8,RR,
1761583241940268,1761583241.940268,RoundRobin,Server-1,1.824099830985113,30.040432011121364,5.21,9,RR,
1761583241968335,1761583241.9683354,RoundRobin,Server-2,1.7441449466593373,52.06425303584671,21.36,9,RR,
1761583241996205,1761583241.9962049,RoundRobin,Server-3,1.400693756771216,0.0,67.6,9,RR,
1761583242022719,1761583242.0227191,RoundRobin,Server-4,1.5688229614953295,35.01036485921186,20.02,9,RR,
1761583242052390,1761583242.0523903,RoundRobin,Server-5,1.4768510056226727,74.44520483017575,11.46,9,RR,
1761583242077456,1761583242.0774555,RoundRobin,Server-6,1.6066310954474818,22.88,22.88,9,RR,
1761583242102388,1761583242.1023884,RoundRobin,Server-7,2.3710600327171476,90.07,90.07,9,RR,
1761583242126760,1761583242.1267602,RoundRobin,Server-8,1.5028141451038168,0.0,50.82,9,RR,
1761583242151038,1761583242.1510382,RoundRobin,Server-9,1.656369091725635,82.12746190921558,8.29,9,RR,
1761583242175781,1761583242.175781,RoundRobin,Server-10,1.5783727749055605,0.0,80.44,9,RR,
1761583242443727,1761583242.443727,RoundRobin,Server-11,1.8855610951301256,36.22440875595268,10.42,9,RR,
1761583242468557,1761583242.4685574,RoundRobin,Server-12,1.5874674919622564,96.78387841897653,24.38,9,RR,
1761583242493019,1761583242.4930186,RoundRobin,Server-13,1.9133228472560724,23.05,23.05,9,RR,
1761583242518816,1761583242.5188155,RoundRobin,Server-14,1.9914520453545796,17.832331871355592,10.16,9,RR,
1761583242543193,1761583242.5431926,RoundRobin,Server-15,1.6814276524869005,46.07394332312755,31.46,9,RR,
1761583242567048,1761583242.567048,RoundRobin,Server-16,1.5563341941756852,10.21,10.21,9,RR,
1761583242589769,1761583242.5897694,RoundRobin,Server-17,1.7624540045412527,78.14528572249118,21.8,9,RR,
1761583242612288,1761583242.612288,RoundRobin,Server-18,1.2525063151528286,60.843844668022804,9.85,9,RR,
1761583242635870,1761583242.6358695,RoundRobin,Server-19,2.1044311696334677,0.0,86.76,9,RR,
1761583242657731,1761583242.6577308,RoundRobin,Server-20,1.5722540161513103,45.49644680992553,10.31,9,RR,
1761583242680491,1761583242.6804912,RoundRobin,Server-21,1.694736291485503,95.1990245444262,21.69,9,RR,
1761583242913722,1761583242.913722,RoundRobin,Server-22,1.9227948871759009,11.18,11.18,9,RR,
1761583242937351,1761583242.9373512,RoundRobin,Server-23,1.8225272570456588,6.6000000000000005,6.6,9,RR,
1761583242961506,1761583242.961506,RoundRobin,Server-24,1.7571889294043623,13.849999999999998,13.85,9,RR,
1761583242985253,1761583242.9852529,RoundRobin,Server-25,1.4556287338562415,35.91056804968727,31.27,9,RR,
1761583243011886,1761583243.011886,RoundRobin,Server-1,1.7524461963080356,35.97803449367908,9.6,10,RR,
1761583243036409,1761583243.0364094,RoundRobin,Server-2,1.7101058432605682,50.65988430116404,8.4,10,RR,
1761583243058645,1761583243.0586452,RoundRobin,Server-3,1.3342966135174539,10.12,10.12,10,RR,
1761583243081369,1761583243.081369,RoundRobin,Server-4,1.5298345224968801,40.18723700360975,13.14,10,RR,
1761583243103900,1761583243.1039,RoundRobin,Server-5,1.5240165198193294,74.10300571079158,6.21,10,RR,
1761583243128058,1761583243.128058,RoundRobin,Server-6,1.7291541586494052,0.0,88.13,10,RR,
1761583243150107,1761583243.1501074,RoundRobin,Server-7,2.329648861899165,80.94119196421818,35.59,10,RR,
1761583243172728,1761583243.1727283,RoundRobin,Server-8,1.5089654750086574,57.34,57.34,10,RR,
1761583243195688,1761583243.1956882,RoundRobin,Server-9,1.7450171369564238,90.4953560014072,11.71,10,RR,
1761583243481293,1761583243.4812932,RoundRobin,Server-10,1.5378051955763816,37.41,37.41,10,RR,
1761583243508008,1761583243.508008,RoundRobin,Server-11,1.9893933565381734,0.0,67.83,10,RR,
1761583243533273,1761583243.533273,RoundRobin,Server-12,1.6938913496249135,97.67928650859848,10.3,10,RR,
1761583243560290,1761583243.5602899,RoundRobin,Server-13,2.003729913621254,0.0,96.55,10,RR,
1761583243586643,1761583243.5866432,RoundRobin,Server-14,1.956762660204875,56.90439211924069,43.96,10,RR,
1761583243611537,1761583243.6115372,RoundRobin,Server-15,1.6609787335642665,45.517393911693574,22.2,10,RR,
1761583243635064,1761583243.6350644,RoundRobin,Server-16,1.615728783697831,79.85790781100856,73.08,10,RR,
1761583243658474,1761583243.6584744,RoundRobin,Server-17,1.8114165552675492,82.75878510554483,12.93,10,RR,
1761583243682584,1761583243.6825843,RoundRobin,Server-18,1.3443383983980994,78.22103472600323,25.18,10,RR,
1761583243705189,1761583243.7051888,RoundRobin,Server-19,1.9860602565536403,19.72,19.72,10,RR,
1761583244013862,1761583244.0138617,RoundRobin,Server-20,1.6051192360687867,63.8224423595761,23.43,10,RR,
1761583244039125,1761583244.0391252,RoundRobin,Server-21,1.7782409339386107,97.53479377787684,12.92,10,RR,
1761583244064971,1761583244.0649712,RoundRobin,Server-22,1.8352339270306317,26.25016119672936,19.98,10,RR,
1761583244089451,1761583244.0894508,RoundRobin,Server-23,1.7577576985260577,37.75213221514484,35.37,10,RR,
1761583244116081,1761583244.1160812,RoundRobin,Server-24,1.8514572710930939,99.87450634742531,94.79,10,RR,
1761583244142200,1761583244.1421998,RoundRobin,Server-25,1.458795477997868,51.55417520115304,27.68,10,RR,
1761583244166146,1761583244.1661456,RoundRobin,Server-1,1.732434509717536,54.64371614094108,24.87,11,RR,
1761583244190647,1761583244.190647,RoundRobin,Server-2,1.804731627827836,96.40806607119171,51.7,11,RR,
1761583244214549,1761583244.2145486,RoundRobin,Server-3,1.3697556184088164,68.10216146113326,63.39,11,RR,
1761583244482219,1761583244.4822187,RoundRobin,Server-4,1.5260602819367939,44.56776618082437,9.03,11,RR,
1761583244508060,1761583244.50806,RoundRobin,Server-5,1.608023156204414,86.67597258856935,17.28,11,RR,
1761583244533951,1761583244.5339508,RoundRobin,Server-6,1.6829568286161503,32.24,32.24,11,RR,
1761583244560011,1761583244.560011,RoundRobin,Server-7,2.4236032108970447,0.0,48.76,11,RR,
1761583244588357,1761583244.5883574,RoundRobin,Server-8,1.5352775579259186,56.93264885375237,17.19,11,RR,
1761583244613570,1761583244.6135705,RoundRobin,Server-9,1.8175531887925374,99.31053608015522,12.49,11,RR,
